YEAR_MONTH,COMMUNITY_AREA,Abandoned Vehicle Complaint,Alley Light Out Complaint,Alley Pothole Complaint,Alley Sewer Inspection Request,Blue Recycling Cart,Building Violation,Buildings - Plumbing Violation,Business Complaints,Check for Leak,Clean Vacant Lot Request,Consumer Fraud Complaint,Coyote Interaction Complaint,Dead Animal Pick-Up Request,Fly Dumping Complaint,Garbage Cart Maintenance,Graffiti Removal Request,Inspect Public Way Request,Low Water Pressure Complaint,Missed Garbage Pick-Up Complaint,No Building Permit and Construction Violation,No Water Complaint,Nuisance Animal Complaint,Open Fire Hydrant Complaint,Pet Wellness Check Request,Pothole in Street Complaint,Recycling Pick Up,Report an Injured Animal,Restaurant Complaint,Rodent Baiting/Rat Complaint,Sanitation Code Violation,Sewer Cave-In Inspection Request,Sewer Cleaning Inspection Request,Sidewalk Inspection Request,Sign Repair Request - All Other Signs,Sign Repair Request - Do Not Enter Sign,Sign Repair Request - One Way Sign,Sign Repair Request - Stop Sign,Stray Animal Complaint,Street Cleaning Request,Street Light Out Complaint,Street Light Pole Damage Complaint,Traffic Signal Out Complaint,Tree Debris Clean-Up Request,Tree Emergency,Tree Planting Request,Tree Removal Inspection,Tree Trim Request (NO LONGER BEING ACCEPTED),Vacant/Abandoned Building Complaint,Vicious Animal Complaint,Water Lead Test Kit Request,Water On Street Complaint,Water Quality Concern,Water in Basement Complaint,Weed Removal Request,Yard Waste Pick-Up Request,total_volume_area_1,total_volume_area_2,total_volume_area_3,total_volume_area_4,total_volume_area_9,total_volume_area_10,total_volume_area_11,total_volume_area_12,total_volume_area_13,total_volume_area_14
2021-05,13,18,3,7,1,14,9,3,3,2,0,0,0,9,3,32,26,7,0,4,3,0,2,0,1,40,3,9,3,15,13,3,3,5,16,0,0,3,1,11,20,1,23,14,5,8,21,26,2,1,2,1,1,0,2,15,,,,,,,,,414.0,
2021-06,13,11,7,5,6,18,6,1,2,10,0,0,1,11,7,28,54,6,1,4,0,0,26,0,0,46,16,9,2,28,10,2,7,10,23,0,0,1,2,3,8,8,21,33,12,3,30,32,0,3,2,9,1,8,0,14,,,,,,,,,547.0,
2021-07,13,13,0,8,2,12,6,0,1,11,0,0,0,11,2,32,29,5,1,2,3,1,5,0,0,62,11,7,2,36,6,0,3,2,28,1,1,4,3,3,17,0,17,21,16,50,23,45,2,0,27,2,0,2,7,11,,,,,,,,,553.0,
2021-08,13,19,2,6,2,13,13,1,1,6,0,0,1,9,8,30,35,7,2,5,2,0,5,2,0,38,2,3,3,45,18,2,3,5,15,0,1,1,2,4,17,0,10,34,29,18,31,44,0,3,18,0,1,3,1,10,,,,,,,,,530.0,
2021-09,13,46,4,9,1,6,6,2,7,12,0,0,0,10,7,18,32,3,1,2,6,1,6,12,0,11,7,8,3,30,9,1,4,7,8,1,0,4,1,4,26,6,21,20,12,3,14,28,3,4,5,4,2,0,2,12,,,,,,,,,451.0,
2021-10,13,16,2,5,0,10,8,4,3,7,0,0,2,6,8,25,25,2,1,0,3,0,3,1,1,32,2,4,0,16,9,2,6,7,12,0,0,0,1,0,12,3,22,20,17,2,6,15,4,0,4,15,0,5,0,10,,,,,,,,,358.0,
2021-11,13,15,5,0,0,6,1,0,2,5,2,1,1,8,3,20,33,0,1,2,2,0,3,0,0,18,3,2,4,14,6,1,1,1,7,0,0,5,2,2,48,7,25,10,6,0,11,14,0,0,3,1,0,1,0,28,,,,,,,,,330.0,
2021-12,13,35,4,2,0,7,2,3,0,8,0,0,1,12,3,14,8,1,0,9,2,0,1,0,1,20,3,1,0,10,3,3,2,3,14,0,0,2,2,2,10,3,18,5,7,0,6,4,0,0,3,2,0,1,0,13,,,,,,,,,250.0,
2022-01,13,15,1,1,1,8,5,1,4,20,1,0,4,4,5,14,7,1,0,2,0,2,2,0,1,25,4,0,0,8,2,0,0,2,13,0,0,1,0,1,2,0,6,4,7,1,6,1,1,1,4,3,2,1,0,0,,,,,,,,,194.0,
2022-02,13,29,0,1,1,5,6,0,4,2,0,0,3,3,3,12,25,1,0,4,1,1,0,0,0,67,2,2,2,3,4,1,1,4,9,0,0,0,1,0,46,0,24,3,1,2,2,1,0,0,1,2,0,4,0,0,,,,,,,,,283.0,
2022-03,13,27,6,17,0,9,6,2,1,16,1,0,0,5,1,22,27,1,1,1,9,0,1,3,1,87,3,0,5,15,4,4,2,4,15,2,0,3,4,3,29,0,20,6,11,5,10,0,1,2,2,5,0,2,0,4,,,,,,,,,405.0,
2022-04,13,27,1,31,0,4,9,2,0,7,2,1,1,9,3,20,28,3,0,3,0,1,4,0,0,157,3,3,1,19,7,1,3,9,5,0,0,2,5,2,23,2,15,12,4,4,16,14,2,1,0,11,0,1,0,12,,,,,,,,,490.0,
2022-05,13,28,7,29,1,8,11,4,0,6,1,0,2,4,2,23,30,6,1,5,1,0,6,1,2,62,3,9,0,20,10,2,9,10,5,0,0,2,3,2,20,2,31,14,10,9,13,22,2,1,5,13,0,1,2,12,,,,,,,,,472.0,
2022-06,13,25,4,36,0,3,8,3,4,7,0,1,1,2,1,14,31,7,1,0,6,1,9,3,0,114,1,9,0,28,9,4,5,4,3,0,3,1,5,5,17,1,39,21,25,14,21,45,1,0,6,7,1,0,4,18,,,,,,,,,578.0,
2022-07,13,32,1,15,1,7,16,1,1,15,0,0,0,2,1,22,28,8,0,4,9,0,1,0,0,38,1,3,2,36,13,3,3,9,7,1,0,2,0,2,20,3,41,26,10,29,19,40,3,0,7,5,1,0,4,16,,,,,,,,,508.0,
2022-08,13,36,6,10,1,4,15,1,2,23,1,0,0,7,4,25,38,6,1,0,3,0,4,24,1,14,2,4,1,52,10,2,4,6,8,0,4,0,2,0,18,0,41,27,16,6,12,41,0,3,9,11,1,0,2,9,,,,,,,,,517.0,
2022-09,13,21,9,5,2,11,10,1,1,12,0,0,0,12,4,26,40,4,5,1,0,1,1,1,0,6,1,7,0,18,4,1,7,11,9,0,0,1,4,0,28,1,25,26,15,9,16,23,1,0,6,11,0,66,1,6,,,,,,,,,470.0,
2022-10,13,24,3,5,0,6,9,4,0,13,0,0,0,10,3,26,29,1,3,0,3,2,3,0,0,9,0,18,1,23,2,0,4,10,7,0,1,0,4,1,41,2,19,13,14,9,9,20,2,0,2,6,2,3,1,9,,,,,,,,,376.0,
2022-11,13,32,6,3,0,4,5,1,0,1,0,0,1,6,2,17,41,3,0,4,2,2,2,0,0,9,0,10,3,14,2,4,0,2,7,0,0,2,2,7,40,3,9,18,31,0,9,6,0,1,8,3,0,0,0,29,,,,,,,,,351.0,
2022-12,13,18,17,2,0,10,14,1,0,5,3,0,3,5,5,22,47,3,1,4,2,0,3,0,1,7,4,22,0,13,1,0,0,3,6,1,0,7,3,7,35,1,17,9,1,0,1,4,2,2,4,1,2,2,1,8,,,,,,,,,330.0,
2023-01,13,33,0,2,1,22,4,2,1,11,0,0,2,18,4,29,19,0,1,1,2,0,0,0,0,28,2,24,1,14,4,4,4,5,7,0,0,0,1,5,36,5,26,2,5,3,6,2,0,0,3,5,0,1,0,2,,,,,,,,,347.0,
2023-02,13,31,1,6,0,11,4,4,0,10,1,0,0,4,2,17,23,1,1,2,2,1,0,0,1,46,0,20,5,11,9,2,8,10,2,0,0,2,5,1,22,4,18,6,5,0,8,4,0,0,2,10,0,4,0,3,,,,,,,,,329.0,
2023-03,13,25,6,10,0,11,4,2,1,9,0,0,0,4,4,12,61,3,2,0,3,2,1,0,1,65,1,11,1,18,3,3,1,0,6,0,0,3,1,4,21,3,16,2,1,7,16,0,1,2,3,2,0,4,0,5,,,,,,,,,361.0,
2023-04,13,16,0,9,0,9,5,2,3,11,0,0,0,3,3,17,26,3,0,4,1,1,2,0,1,60,2,0,0,14,6,4,0,3,5,0,0,1,1,5,7,3,20,14,8,6,9,26,0,0,3,0,1,0,0,14,,,,,,,,,328.0,
2023-05,13,18,2,7,0,10,20,8,4,5,0,0,0,23,1,19,13,4,0,4,0,0,3,1,2,32,1,11,1,34,5,1,1,7,5,0,0,1,2,2,12,3,15,15,4,17,11,106,2,2,4,3,0,0,5,26,,,,,,,,,472.0,
2023-06,13,20,7,11,0,12,7,2,0,5,0,0,1,21,3,28,32,10,2,5,6,0,1,1,1,20,3,13,0,31,10,4,4,14,12,1,1,2,4,4,16,4,27,16,25,15,26,87,0,3,9,2,1,0,1,14,,,,,,,,,544.0,
2023-07,13,27,2,8,1,9,12,2,0,7,0,0,1,10,4,32,33,8,1,4,2,5,2,1,0,44,2,2,0,59,3,5,4,9,10,0,0,3,3,3,30,7,26,42,33,7,24,57,1,2,6,12,1,13,3,26,,,,,,,,,608.0,
2023-08,13,27,1,6,1,11,17,1,0,6,0,0,1,13,7,27,28,8,2,0,3,0,4,0,0,50,1,4,2,56,8,2,0,5,7,0,0,0,8,0,25,2,26,30,26,5,22,61,0,3,6,6,0,2,3,19,,,,,,,,,542.0,
2023-09,13,17,2,13,1,5,18,1,1,14,2,0,0,10,6,24,25,2,0,2,4,0,2,4,0,31,4,10,0,49,9,4,4,10,10,0,0,0,2,9,6,0,13,21,10,5,40,80,0,0,5,2,2,2,1,8,,,,,,,,,490.0,
2023-10,13,16,0,11,1,9,8,0,27,13,0,0,1,14,6,27,37,3,0,1,6,0,0,0,1,26,1,2,1,45,7,5,2,5,3,0,1,3,0,13,26,3,5,20,13,2,9,75,0,1,8,5,0,0,1,15,,,,,,,,,478.0,
2023-11,13,20,0,5,0,6,15,1,0,7,0,0,0,12,6,22,26,3,1,7,1,1,1,3,0,16,1,3,0,20,5,4,2,0,5,0,0,0,2,11,18,1,46,8,7,1,6,72,0,2,8,5,0,0,0,39,,,,,,,,,419.0,
2023-12,13,20,0,10,0,3,16,4,2,9,1,0,0,8,5,12,15,3,1,3,2,3,2,1,0,20,0,2,3,25,5,3,7,5,3,0,0,0,3,4,10,1,18,6,10,1,9,88,0,2,6,3,0,1,0,4,,,,,,,,,359.0,
2024-01,13,44,2,9,0,9,23,1,1,10,0,2,0,8,1,16,19,2,1,2,3,3,0,1,1,68,4,8,2,24,2,2,4,2,7,1,0,2,3,3,29,2,10,8,9,6,5,14,0,0,9,6,0,1,0,3,,,,,,,,,392.0,
2024-02,13,38,4,10,0,6,36,0,0,6,1,0,0,7,3,14,7,1,0,3,3,1,0,0,0,52,3,1,2,20,6,1,5,3,15,0,0,1,1,9,20,4,10,6,3,3,7,0,1,0,7,1,1,0,0,2,,,,,,,,,324.0,
2024-03,13,45,3,12,1,8,11,3,0,8,1,1,0,8,1,24,26,6,2,3,1,0,2,0,1,79,1,3,2,11,12,3,11,5,23,0,0,1,3,20,24,5,12,3,9,11,13,0,1,2,8,6,0,2,0,7,,,,,,,,,444.0,
2024-04,13,24,6,18,0,6,11,1,0,6,0,0,1,13,6,21,10,3,0,2,8,0,0,0,0,49,0,3,1,24,7,5,7,11,14,0,0,5,2,13,15,1,9,11,9,7,15,0,0,0,11,14,0,2,0,14,,,,,,,,,385.0,
2024-05,13,30,4,11,2,12,9,2,0,0,1,0,1,14,9,30,19,4,0,5,4,1,3,0,1,38,3,26,0,44,21,1,4,9,9,0,0,7,3,14,36,0,10,48,62,11,30,2,2,4,6,4,0,0,2,32,,,,,,,,,590.0,
2024-06,13,19,5,4,0,9,8,1,1,11,0,1,0,14,3,23,20,10,1,7,3,0,2,1,0,60,3,4,1,37,9,3,4,7,3,0,0,0,4,2,22,3,32,35,57,9,28,1,1,2,6,17,0,0,7,22,,,,,,,,,522.0,
2024-07,13,34,2,8,4,11,2,3,0,25,1,1,2,13,11,45,25,6,4,3,1,0,1,1,1,58,2,13,2,54,7,12,13,11,5,1,1,1,1,1,22,0,9,61,45,3,30,2,0,4,8,10,0,2,2,20,,,,,,,,,604.0,
2024-08,13,29,4,8,0,9,5,0,9,8,3,0,3,19,4,36,72,4,2,4,2,0,2,1,1,51,2,7,2,39,9,8,5,10,5,0,0,7,5,7,14,1,20,15,22,7,6,1,0,3,7,3,0,1,2,12,,,,,,,,,496.0,
2024-09,13,29,4,7,3,10,6,2,4,8,2,0,0,37,7,32,40,16,4,6,6,3,2,3,0,65,0,14,0,42,9,4,1,7,12,0,0,4,4,3,24,3,24,19,21,12,19,0,0,5,2,2,0,2,2,9,,,,,,,,,540.0,
2024-10,13,19,4,4,0,24,28,2,2,5,3,1,1,40,6,38,24,5,2,3,6,0,2,0,1,28,2,17,2,35,10,6,5,9,15,1,1,0,6,11,19,2,18,16,9,7,12,1,1,1,2,1,1,0,0,17,,,,,,,,,475.0,
2024-11,13,22,7,5,1,6,2,4,4,1,0,1,1,10,13,23,15,7,0,5,2,0,1,0,1,31,2,3,1,17,8,4,4,4,4,0,2,7,0,5,19,1,14,13,9,5,3,0,0,3,1,1,0,1,0,34,,,,,,,,,327.0,
2024-12,13,29,3,4,1,10,5,5,1,8,1,1,0,4,4,14,29,4,0,5,3,0,1,1,2,17,3,3,2,13,5,1,3,2,4,0,0,2,3,1,5,2,25,3,5,1,3,0,0,0,6,3,0,0,0,16,,,,,,,,,263.0,
2025-01,13,28,1,1,0,8,10,1,0,14,0,0,0,5,1,18,11,2,0,1,1,5,1,11,0,52,4,2,1,7,5,1,0,6,6,0,0,0,0,1,16,1,24,2,2,0,0,0,0,2,65,4,0,7,0,1,,,,,,,,,328.0,
2025-02,13,32,1,7,0,4,4,1,1,14,1,0,1,8,3,16,32,5,1,1,6,0,3,2,0,95,2,2,1,17,5,4,1,2,4,0,0,1,4,0,18,1,11,2,4,2,4,1,0,0,10,0,2,3,0,0,,,,,,,,,339.0,
2025-03,13,36,1,20,0,10,1,0,2,6,0,1,0,13,3,36,44,9,0,0,3,0,0,0,1,112,0,1,0,23,6,5,8,3,12,0,0,1,2,4,13,1,38,10,18,2,13,2,1,0,10,1,0,4,0,15,,,,,,,,,491.0,
2025-04,13,39,2,23,0,9,7,0,1,6,1,0,0,13,5,28,16,8,0,2,1,0,5,0,0,118,1,6,0,17,11,5,6,4,6,0,0,0,2,1,10,3,9,10,8,0,11,0,1,0,4,2,0,3,0,14,,,,,,,,,418.0,
2025-05,13,33,1,19,1,9,4,2,0,8,2,1,2,21,2,32,61,7,0,2,1,0,3,0,1,37,3,7,1,41,9,4,4,10,13,1,0,1,0,3,25,4,28,59,92,26,22,0,0,3,4,7,0,2,1,40,,,,,,,,,659.0,
2025-06,13,31,2,30,0,14,6,1,0,9,1,0,0,22,8,28,29,10,0,1,1,0,1,0,0,42,6,6,1,49,10,4,3,4,1,0,0,2,1,2,14,6,46,21,21,2,18,0,5,2,2,5,0,1,2,25,,,,,,,,,495.0,
2025-07,13,29,3,7,1,9,7,2,1,4,1,0,1,22,4,43,24,5,0,8,7,0,3,1,0,26,1,8,3,50,12,0,6,9,7,0,1,2,4,3,14,3,31,14,22,6,26,0,0,0,26,3,0,2,0,19,,,,,,,,,480.0,
2025-08,13,51,7,14,3,14,8,2,0,4,1,0,0,12,7,31,30,7,2,7,8,4,1,0,1,40,1,7,1,37,8,1,5,5,11,0,1,2,2,5,22,3,19,16,16,1,18,0,1,0,14,9,0,6,2,18,,,,,,,,,485.0,
2025-09,13,30,5,6,1,6,9,3,1,8,1,0,1,16,6,25,13,2,0,3,10,0,1,0,1,40,0,5,1,64,20,4,3,10,6,0,0,0,0,1,11,1,31,20,9,4,12,4,1,0,14,4,0,1,1,20,,,,,,,,,435.0,
2025-10,13,39,5,7,0,10,6,0,4,7,0,1,1,28,7,27,37,4,1,1,0,2,5,1,0,37,1,7,1,43,6,2,3,8,4,0,0,1,8,1,13,0,16,14,18,4,16,10,0,3,8,4,0,0,1,13,,,,,,,,,435.0,
2025-11,13,21,3,2,0,10,3,2,2,3,1,0,3,11,4,25,41,4,1,1,3,0,0,0,0,12,2,3,1,18,7,3,1,2,4,0,0,0,2,7,29,2,15,10,1,3,8,13,1,1,9,0,0,1,0,40,,,,,,,,,335.0,
2025-12,13,17,1,3,1,5,3,1,1,15,0,0,2,9,2,13,14,3,0,5,0,1,0,0,4,29,4,2,0,11,5,1,2,2,4,0,0,1,5,3,24,2,23,1,15,0,4,0,0,0,7,6,0,2,0,5,,,,,,,,,258.0,
2019-01,14,4,33,16,0,12,17,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,28,0,0,1,0,0,3,5,63,5,0,0,0,2,0,6,0,2,0,0,5,6,13,0,0,68,4,0,0,0,0,,,,,,,,,,309.0
2019-02,14,15,32,20,2,13,14,5,0,0,1,0,0,1,1,32,6,3,2,0,0,0,3,0,1,127,2,1,2,2,0,5,12,1,20,0,0,2,0,1,49,0,2,2,0,8,9,14,2,0,75,8,1,0,0,0,,,,,,,,,,496.0
2019-03,14,44,37,60,2,23,27,8,1,17,0,4,0,7,8,53,58,4,6,2,3,10,5,0,2,254,15,8,4,29,11,7,25,6,32,0,2,7,5,5,58,1,31,12,5,14,19,42,4,5,83,16,2,6,0,7,,,,,,,,,,1096.0
2019-04,14,38,29,36,1,18,15,3,2,10,1,3,0,12,9,48,59,9,2,4,5,4,3,0,4,141,3,2,2,39,11,12,25,12,26,0,2,7,8,1,62,5,50,10,21,18,15,24,2,3,28,12,2,8,0,16,,,,,,,,,,882.0
2019-05,14,38,24,57,2,21,40,4,2,11,0,2,0,10,16,59,75,5,4,1,7,0,2,0,1,156,6,17,2,57,13,8,38,9,41,1,1,2,11,1,70,2,19,22,11,29,18,54,8,4,14,45,2,10,1,36,,,,,,,,,,1089.0
2019-06,14,42,32,56,0,9,26,3,3,8,0,1,0,20,10,52,220,9,1,6,7,2,5,0,1,169,14,8,3,60,19,11,29,17,47,2,5,2,9,5,91,2,5,40,41,16,26,90,3,7,19,14,0,5,9,45,,,,,,,,,,1326.0
2019-07,14,28,31,43,2,18,20,4,3,16,1,2,0,26,7,51,151,8,3,11,2,2,5,3,1,166,5,18,3,96,19,15,10,11,28,1,3,0,6,2,53,1,26,49,34,16,39,115,5,6,113,13,1,5,3,45,,,,,,,,,,1345.0
2019-08,14,32,52,16,1,18,25,3,4,19,5,2,1,20,8,68,325,12,2,16,16,6,11,0,2,137,32,21,5,95,19,13,20,16,42,0,4,4,6,5,86,2,29,27,19,6,42,60,4,8,137,9,0,4,7,42,,,,,,,,,,1565.0
2019-09,14,41,53,40,1,15,37,9,4,15,1,3,0,27,17,58,160,26,1,2,4,0,8,3,2,163,11,12,2,63,19,7,12,3,39,0,0,4,17,3,128,6,18,20,15,9,24,59,6,4,85,5,0,6,3,39,,,,,,,,,,1309.0
2019-10,14,28,30,40,2,25,26,6,1,18,2,2,1,18,11,47,114,2,5,5,7,1,1,3,0,95,8,2,5,55,9,18,15,11,23,0,1,1,9,5,100,8,10,13,36,5,14,53,4,4,25,39,1,10,7,36,,,,,,,,,,1017.0
2019-11,14,43,26,20,4,11,21,7,0,18,0,1,0,11,13,35,199,13,4,1,1,2,3,1,1,49,11,3,1,21,7,8,5,4,33,1,1,3,5,6,50,1,12,12,16,8,4,22,4,2,22,2,0,7,0,78,,,,,,,,,,833.0
2019-12,14,52,19,31,0,16,11,6,0,20,0,0,1,11,7,37,177,7,1,6,1,12,3,1,5,66,22,6,2,17,4,6,13,4,36,0,1,4,11,0,61,1,29,4,4,3,11,18,1,4,12,7,0,7,0,30,,,,,,,,,,808.0
2020-01,14,47,30,29,2,31,25,4,1,9,0,1,6,7,7,38,548,11,0,14,11,2,1,0,3,120,28,5,2,29,21,3,12,5,47,0,1,3,8,2,73,1,18,17,3,6,10,12,1,1,9,12,0,4,0,0,,,,,,,,,,1280.0
2020-02,14,66,34,21,1,16,20,6,0,12,0,1,2,4,3,34,281,4,5,4,4,6,4,0,1,99,18,9,1,34,16,6,10,4,45,1,4,1,8,5,25,3,26,5,0,6,3,11,2,7,11,6,0,0,0,2,,,,,,,,,,897.0
2020-03,14,42,28,24,1,18,13,3,14,10,3,4,2,17,10,61,381,12,0,8,4,3,5,3,2,82,7,25,3,31,19,5,10,1,23,3,6,5,6,1,41,12,8,4,2,3,6,20,1,6,6,8,1,3,0,2,,,,,,,,,,1018.0
2020-04,14,14,11,36,6,8,13,3,53,9,0,5,1,15,7,40,210,5,2,15,5,0,4,0,1,75,10,43,1,49,10,5,13,4,17,1,5,2,5,14,24,2,6,6,3,4,12,14,2,9,5,7,0,11,0,18,,,,,,,,,,840.0
2020-05,14,31,32,46,11,33,18,0,23,6,1,1,2,28,21,64,294,11,1,12,8,20,6,0,0,56,18,39,2,63,18,9,39,8,16,1,2,1,6,11,58,1,17,21,9,10,22,113,2,5,6,54,0,22,3,38,,,,,,,,,,1339.0
2020-06,14,47,24,20,6,22,13,4,16,18,1,1,1,15,12,70,182,13,1,7,6,1,2,3,1,36,20,24,1,96,15,5,22,9,76,3,5,7,5,1,78,2,10,28,65,8,25,121,0,4,3,20,0,1,8,52,,,,,,,,,,1236.0
2020-07,14,49,25,37,2,30,23,3,12,10,1,0,0,32,17,94,210,7,0,25,8,3,10,13,2,49,43,15,4,131,16,5,8,4,58,0,5,3,6,10,121,4,13,28,32,12,19,105,3,8,9,14,0,1,6,37,,,,,,,,,,1382.0
2020-08,14,36,18,14,2,24,23,6,9,25,0,1,0,25,14,97,168,5,4,8,4,1,7,1,5,46,24,12,4,106,14,11,8,7,59,1,7,2,5,6,83,11,5,212,216,6,53,90,1,10,16,11,1,4,2,38,,,,,,,,,,1568.0
2020-09,14,26,15,14,1,26,22,6,6,10,2,2,0,24,6,50,250,12,9,7,7,4,2,6,6,29,30,15,3,90,29,2,11,5,45,1,9,7,8,3,103,1,8,26,27,8,28,56,3,6,15,8,1,4,2,25,,,,,,,,,,1121.0
2020-10,14,42,15,12,0,19,24,8,9,8,1,0,0,25,15,54,181,8,3,3,8,2,5,0,4,26,15,18,0,66,14,2,9,3,43,1,1,8,4,9,35,1,9,18,12,5,8,32,1,0,3,4,1,2,0,32,,,,,,,,,,828.0
2020-11,14,39,26,20,1,23,22,8,18,27,0,0,7,10,8,42,195,5,3,2,8,7,2,1,0,42,17,10,1,40,7,2,12,1,51,0,2,5,8,7,56,4,7,19,23,1,13,27,1,4,2,2,0,2,0,110,,,,,,,,,,950.0
2020-12,14,39,8,17,0,18,26,4,15,11,0,1,0,18,11,50,567,7,1,9,7,2,0,1,4,23,15,1,2,56,15,5,6,3,53,0,1,5,3,3,41,2,7,4,11,3,7,12,0,0,5,7,1,3,0,16,,,,,,,,,,1126.0
2021-01,14,25,9,27,0,30,16,4,26,14,0,1,1,8,4,68,153,4,4,16,1,0,1,0,4,83,31,2,6,30,9,2,10,5,39,0,6,3,4,3,25,3,10,5,0,11,4,8,0,0,5,3,1,9,0,4,,,,,,,,,,737.0
2021-02,14,40,4,6,1,12,35,10,5,11,1,1,0,4,3,37,76,2,1,39,1,6,2,8,5,61,17,1,4,11,47,5,4,1,36,0,0,4,2,1,38,1,15,0,2,7,3,26,0,1,5,3,1,2,0,0,,,,,,,,,,608.0
2021-03,14,74,7,24,0,32,18,2,11,24,0,1,0,12,14,50,181,4,0,7,3,3,10,3,4,129,25,7,1,62,24,7,14,5,41,3,2,5,2,13,48,8,3,13,5,8,13,26,0,2,23,5,0,5,0,27,,,,,,,,,,1010.0
2021-04,14,38,4,17,1,21,22,9,10,11,1,0,0,15,10,60,201,14,2,6,7,3,10,0,2,81,10,2,0,81,14,4,9,8,37,0,3,0,3,3,20,4,6,8,14,19,12,25,2,2,14,2,0,2,0,34,,,,,,,,,,883.0
2021-05,14,50,7,32,0,24,13,4,1,16,0,2,2,28,9,59,85,4,2,10,7,2,13,0,5,50,12,10,0,74,15,5,5,5,32,0,1,2,9,1,13,1,20,19,28,16,24,43,3,6,10,3,0,2,5,53,,,,,,,,,,842.0
2021-06,14,46,1,10,1,27,19,5,3,11,0,1,0,8,10,51,124,7,3,11,3,3,16,2,3,66,7,9,2,111,14,4,27,6,46,0,0,4,0,2,19,3,5,44,56,18,37,65,2,4,6,41,0,16,1,55,,,,,,,,,,1035.0
2021-07,14,42,6,30,3,37,32,7,3,10,2,1,2,12,7,95,86,5,3,11,3,2,3,1,2,88,4,6,3,110,18,4,13,27,32,3,8,6,7,4,12,0,19,47,44,14,30,69,1,1,89,6,0,6,5,52,,,,,,,,,,1133.0
2021-08,14,29,5,17,0,25,34,9,4,19,2,1,0,29,22,65,135,8,1,6,4,2,5,3,3,24,6,14,6,90,17,4,15,3,45,0,2,5,3,4,66,7,18,44,56,8,24,69,3,9,32,9,0,6,2,62,,,,,,,,,,1081.0
2021-09,14,40,8,14,2,32,15,7,11,13,0,1,0,32,30,72,75,6,8,6,5,3,5,16,3,48,4,6,1,82,11,7,9,6,30,1,3,0,3,3,35,2,16,29,24,6,31,52,4,2,20,3,5,1,1,51,,,,,,,,,,900.0
2021-10,14,34,9,11,1,18,20,7,3,11,1,0,2,14,7,49,91,11,3,11,9,3,8,1,0,29,1,11,3,58,14,1,20,5,48,1,4,5,8,3,80,5,17,28,33,4,24,32,1,1,10,32,0,8,0,39,,,,,,,,,,849.0
2021-11,14,33,17,14,0,23,16,6,4,8,0,3,3,16,12,43,75,3,2,10,3,2,5,1,3,32,6,9,2,66,8,3,2,5,29,1,4,2,2,4,48,0,24,9,10,3,5,16,3,0,9,2,0,2,0,84,,,,,,,,,,692.0
2021-12,14,42,10,10,3,24,16,5,8,6,1,0,0,8,10,45,42,6,2,9,0,2,1,0,0,28,8,2,0,49,12,4,6,3,21,0,1,7,6,3,34,2,17,20,20,4,12,8,1,0,5,2,0,2,0,49,,,,,,,,,,576.0
2022-01,14,63,3,1,0,23,10,5,12,17,0,0,0,6,8,45,92,3,1,12,2,12,1,0,5,25,5,3,4,36,9,1,0,6,16,0,3,8,5,1,12,2,15,1,2,1,3,1,2,1,10,2,0,0,0,3,,,,,,,,,,498.0
2022-02,14,54,6,3,0,17,18,8,7,5,1,2,0,5,10,46,52,2,3,17,7,0,4,0,4,111,7,5,2,31,5,5,10,4,19,1,1,4,7,2,66,2,28,7,4,3,13,0,2,1,8,13,0,7,0,0,,,,,,,,,,639.0
2022-03,14,65,13,62,1,14,12,4,1,12,2,1,0,12,18,65,107,4,4,9,12,2,10,0,8,174,5,5,3,73,17,12,12,6,20,0,4,3,9,4,32,2,12,9,6,10,17,0,6,1,9,23,0,11,0,21,,,,,,,,,,944.0
2022-04,14,55,11,65,2,13,21,11,4,9,0,1,1,20,9,49,100,9,2,8,1,1,2,0,3,221,2,8,3,87,8,11,13,10,8,0,9,5,2,2,61,6,20,12,19,16,20,32,8,2,10,24,0,3,0,19,,,,,,,,,,1038.0
2022-05,14,55,11,59,3,13,20,9,4,10,0,1,0,15,17,54,129,13,1,7,6,1,1,1,3,159,3,15,2,87,16,13,23,9,24,2,1,7,8,4,34,2,43,14,14,24,34,58,0,2,15,38,1,8,3,54,,,,,,,,,,1150.0
2022-06,14,54,5,27,0,20,23,6,0,12,0,0,0,16,28,65,70,8,2,10,7,4,9,0,1,106,5,13,0,92,19,5,16,8,8,0,1,3,5,2,42,3,16,98,75,24,53,99,8,6,11,9,0,0,7,55,,,,,,,,,,1156.0
2022-07,14,52,8,24,1,25,20,6,2,21,2,2,1,17,12,56,79,7,4,16,5,6,3,0,2,72,2,13,3,91,30,14,9,14,7,0,0,4,10,1,53,3,17,43,78,13,41,67,6,1,10,7,0,4,8,64,,,,,,,,,,1056.0
2022-08,14,68,8,12,1,17,20,5,6,22,3,2,3,17,14,57,113,11,5,13,3,2,7,2,1,29,0,14,4,103,33,10,5,3,19,0,2,4,7,0,57,2,18,38,45,3,18,60,1,4,16,5,0,1,5,58,,,,,,,,,,976.0
2022-09,14,55,5,15,3,22,26,12,6,23,5,1,0,22,16,71,169,11,4,9,6,2,9,5,2,41,1,26,1,83,27,17,28,7,18,0,0,3,3,3,44,3,18,41,32,15,17,43,4,4,38,50,0,206,3,49,,,,,,,,,,1324.0
